pose.x,pose.y
0.00043681723764166236,-5.964832325844327e-07
0.00043719500536099076,-5.963835860711697e-07
0.00043757277308031917,-5.960172870800307e-07
0.00043795054079964757,-5.964670890534762e-07
0.0004383301711641252,-5.965494551674055e-07
0.0004387079388834536,-5.966084586361831e-07
0.000439085706602782,-5.967082756797026e-07
0.0004394634743221104,-5.965216018921637e-07
0.0004398412420414388,-5.965928266959963e-07
0.0004402190097607672,-5.964138836134225e-07
0.0004405967774800956,-5.964579941064585e-07
0.0004409726825542748,-5.964817546555423e-07
0.0004413504502736032,-5.965235914118239e-07
0.0004417282179929316,-5.965202944935299e-07
0.00044210598571226,-5.962145337434777e-07
0.0004424837534315884,-5.963072453596396e-07
0.0004428615211509168,-5.967182232780033e-07
0.00044324115151539445,-5.967265792605758e-07
0.00044361891923472285,-5.968001346445817e-07
0.00044399668695405126,-5.966467142570764e-07
0.00044437445467337966,-5.966821277070267e-07
0.00044475222239270806,-5.966275580249203e-07
0.00044512999011203647,-5.965367790849996e-07
0.00044550589518621564,-5.964393494650722e-07
0.00044588366290554404,-5.965703167021275e-07
0.00044626143062487245,-5.964043339190539e-07
0.00044663919834420085,-5.960569069429766e-07
0.00047402261407114565,-6.470575044659199e-07
0.0007742300513200462,-9.17775537345733e-07
0.0016385017661377788,-1.1681621572279255e-06
0.0033546274062246084,-1.2329168157521053e-06
0.006205632817000151,-1.0764542821561918e-06
0.010450358502566814,-7.333806024689693e-07
0.016378270462155342,-2.486685843905434e-07
0.024281827732920647,3.4539880289230496e-07
0.03446075692772865,1.3330554793355986e-06
0.047032661736011505,3.0506807888741605e-06
0.06198923662304878,5.72538556298241e-06
0.07921146601438522,9.521333595330361e-06
0.0984051525592804,1.4353407095768489e-05
0.11929002404212952,1.9941022401326336e-05
0.14163076877593994,2.6269437512382865e-05
0.1651955246925354,3.330007166368887e-05
0.1896374374628067,4.1134604543913156e-05
0.21459606289863586,4.968443317920901e-05
0.23977582156658173,5.864408012712374e-05
0.2649523913860321,6.765205034753308e-05
0.2901342213153839,7.642478885827586e-05
0.31536543369293213,8.51665681693703e-05
0.3406563997268677,9.408174810232595e-05
0.36598360538482666,0.00010321916488464922
0.39130762219429016,0.000112522640847601
0.4165969491004944,0.00012176567543065175
0.44184401631355286,0.00013084958482068032
0.4670408070087433,0.00013980762741994113
0.49217739701271057,0.0001487241534050554
0.5173317790031433,0.00015770284517202526
0.5425564646720886,0.00016678213432896882
0.5678607821464539,0.00017593071970622987
0.593212902545929,0.00018508461653254926
0.618561863899231,0.00019419423188082874
0.6438660621643066,0.00020325019431766123
0.669112503528595,0.00021227468096185476
0.6943187713623047,0.00022130110301077366
0.7195200324058533,0.0002303507353644818
0.7447486519813538,0.00023942621191963553
0.7700187563896179,0.0002485138247720897
0.7953216433525085,0.00025759977870620787
0.820564329624176,0.00026664999313652515
0.845759928226471,0.00027567893266677856
0.8709545731544495,0.0002847120340447873
0.896186351776123,0.00029376696329563856
0.9214658737182617,0.00030285544926300645
0.9467759132385254,0.0003119376488029957
0.9720860719680786,0.00032101108809001744
0.9973719716072083,0.00033006526064127684
1.0226272344589233,0.0003391327627468854
1.047863245010376,0.0003481984604150057
1.0730992555618286,0.0003572592977434397
1.0983507633209229,0.00036631670081987977
1.1236313581466675,0.0003753781202249229
1.148990273475647,0.0003844568273052573
1.1743683815002441,0.00039356586057692766
1.1997060775756836,0.00040266651194542646
1.2249729633331299,0.00041173683712258935
1.2501786947250366,0.00042077695252373815
1.2753617763519287,0.00042980254511348903
1.30056631565094,0.00043883523903787136
1.3258192539215088,0.0004478885675780475
1.3511192798614502,0.0004569635493680835
1.3764421939849854,0.0004660486592911184
1.401755452156067,0.0004751284432131797
1.4270364046096802,0.0004841938498429954
1.4522813558578491,0.0004932434530928731
1.4775052070617676,0.0005022842669859529
1.5027315616607666,0.0005113277584314346
1.5279791355133057,0.0005203801556490362
1.5532536506652832,0.0005294429138302803
1.5785466432571411,0.0005385110853239894
1.6038413047790527,0.0005475783837027848
1.6291224956512451,0.0005566395702771842
1.6543835401535034,0.0005656939465552568
1.6796290874481201,0.0005747429677285254
1.7048708200454712,0.0005837901844643056
1.7301208972930908,0.000592840660829097
1.7553856372833252,0.0006018957355991006
1.7806631326675415,0.000610954244621098
1.8059452772140503,0.000620014441665262
1.831222653388977,0.0006290727760642767
1.8564894199371338,0.0006381272105500102
1.8817458152770996,0.0006471777451224625
1.906997561454773,0.0006562258349731565
1.9322518110275269,0.0006652743904851377
1.9575135707855225,0.000674325623549521
1.982783555984497,0.0006833795923739672
2.0080580711364746,0.0006924344343133271
2.0333313941955566,0.000701488577760756
2.0585992336273193,0.000710540683940053
2.0838608741760254,0.0007195901125669479
2.109118700027466,0.0007286375621333718
2.1343765258789062,0.0007376853027381003
2.1596381664276123,0.0007467338582500815
2.1849045753479004,0.0007557838107459247
2.210174322128296,0.0007648341124877334
2.2354445457458496,0.0007738842978142202
2.260712146759033,0.0007829337846487761
2.285975933074951,0.0007919816416688263
2.311237096786499,0.0008010279852896929
2.3364977836608887,0.0008100738632492721
2.361760139465332,0.0008191195665858686
2.3870251178741455,0.0008281662594527006
2.412292242050171,0.0008372133015654981
2.4375600814819336,0.000846260052639991
2.46282696723938,0.0008553067455068231
2.4880917072296143,0.0008643519249744713
2.513354778289795,0.0008733966387808323
2.5386171340942383,0.0008824402466416359
2.563880205154419,0.0008914836216717958
2.589144706726074,0.0009005274041555822
2.614410638809204,0.0009095716523006558
2.639677047729492,0.0009186154347844422
2.664943218231201,0.0009276586933992803
2.6902081966400146,0.0009367011371068656
2.7154722213745117,0.0009457436972297728
2.7407357692718506,0.0009547851514071226
2.7659993171691895,0.0009638259653002024
2.7912638187408447,0.000972866895608604
2.8165290355682373,0.00098190747667104
2.841794729232788,0.0009909484069794416
2.8670601844787598,0.000999988871626556
2.8923251628875732,0.0010090293362736702
2.9175896644592285,0.0010180691024288535
2.9428539276123047,0.0010271077044308186
2.9681179523468018,0.00103614607360214
2.993382453918457,0.0010451845591887832
3.0186471939086914,0.0010542228119447827
3.043912410736084,0.0010632608318701386
3.0691776275634766,0.001072298502549529
3.09444260597229,0.0010813357075676322
3.1197073459625244,0.0010903726797550917
3.1449718475341797,0.0010994088370352983
3.1702356338500977,0.0011316889431327581
3.195476770401001,0.0015820414992049336
3.2206170558929443,0.0028711343184113503
3.245647430419922,0.004855284933000803
3.2707133293151855,0.00666401581838727
3.2958216667175293,0.007905719801783562
3.3209404945373535,0.008853199891746044
3.346055746078491,0.009760343469679356
3.3711647987365723,0.010661480948328972
3.3962690830230713,0.011549433693289757
3.421373128890991,0.0124201076105237
3.4464802742004395,0.013280170038342476
3.4715919494628906,0.014141124673187733
3.496706962585449,0.01501084491610527
3.521822929382324,0.015889475122094154
3.5469369888305664,0.016771359369158745
3.5720481872558594,0.017650200054049492
3.597156524658203,0.01852330006659031
3.6222636699676514,0.019392365589737892
3.647372245788574,0.020261261612176895
3.672483205795288,0.02113296464085579
3.6975960731506348,0.022007865831255913
3.722710132598877,0.022884203121066093
3.747823476791382,0.023759745061397552
3.772935152053833,0.02463335357606411
3.7980451583862305,0.025505421683192253
3.8231544494628906,0.026377230882644653
3.84826397895813,0.027249889448285103
3.8733747005462646,0.02812367118895054
3.898486614227295,0.02899806573987007
3.9235990047454834,0.02987229824066162
3.948711395263672,0.030745910480618477
3.973823070526123,0.031618956476449966
3.998934030532837,0.03249184414744377
4.024043560028076,0.03336495906114578
4.049152851104736,0.03423844650387764
4.074262619018555,0.0351121723651886
4.099372863769531,0.035985883325338364
4.124483585357666,0.036859408020973206
4.149594783782959,0.037732746452093124
4.174705505371094,0.03860601410269737
4.199815273284912,0.0394793376326561
4.224925518035889,0.04035276919603348
4.250035285949707,0.04122628644108772
4.275145053863525,0.042099807411432266
4.300255298614502,0.04297327250242233
4.3253655433654785,0.04384668171405792
4.350476264953613,0.04472006484866142
4.375586986541748,0.04559346288442612
4.400697231292725,0.046466898173093796
4.425807476043701,0.047340355813503265
4.4509172439575195,0.048213813453912735
4.476027488708496,0.04908725246787071
4.5011372566223145,0.0499606691300869
4.526247978210449,0.05083408206701279
4.551358222961426,0.05170750245451927
4.576468467712402,0.052580930292606354
4.601578712463379,0.05345436930656433
4.6266889572143555,0.05432781204581261
4.651799201965332,0.05520123988389969
4.67689847946167,0.056205421686172485
4.70191764831543,0.05787454918026924
4.72678804397583,0.06037020683288574
4.751662731170654,0.06284722685813904
4.7765936851501465,0.06479476392269135
4.801546573638916,0.06643159687519073
4.8264994621276855,0.06802551448345184
4.851447582244873,0.06961639970541
4.87639045715332,0.07119817286729813
4.901332855224609,0.07276463508605957
4.92626428604126,0.07444389164447784
4.95114803314209,0.0765329971909523
4.976049423217773,0.07843790203332901
5.000964164733887,0.08019489049911499
5.025881290435791,0.08192861825227737
5.0507965087890625,0.08366025984287262
5.075707912445068,0.08538763970136642
5.1006178855896,0.08710803836584091
5.125527381896973,0.08882317692041397
5.150437355041504,0.09053756296634674
5.175293445587158,0.09268215298652649
5.200031757354736,0.09552443772554398
5.224719047546387,0.09864158183336258
5.249467372894287,0.10126613825559616
5.274244785308838,0.10358094424009323
5.29902458190918,0.10584831237792969
5.323801517486572,0.10811392962932587
5.348575115203857,0.11037562787532806
5.373347759246826,0.11262688040733337
5.398117542266846,0.11490371078252792
5.4228057861328125,0.11769185960292816
5.447401523590088,0.12095310539007187
5.472046375274658,0.12385573238134384
5.4967217445373535,0.1264936327934265
5.521401405334473,0.12908755242824554
5.546079158782959,0.13167767226696014
5.570753574371338,0.13426347076892853
5.595425605773926,0.13684071600437164
5.6200971603393555,0.13941866159439087
5.644723892211914,0.14231081306934357
5.669191837310791,0.14596007764339447
5.693624496459961,0.14975576102733612
5.718132019042969,0.15307942032814026
5.742670059204102,0.15616372227668762
